"Num_Acc";"id_usager";"id_vehicule";"num_veh";"place";"catu";"grav";"sexe";"an_nais";"trajet";"secu1";"secu2";"secu3";"locp";"actp";"etatp"
"202200011723";"1 072 045";"793 094";"A01";"10";"3";"3";"1";"1984";"9";"0";" -1";" -1";"2";"3";"1"
"202200011724";"1 072 043";"793 093";"A01";"1";"1";"3";"1";"1997";"5";"2";"6";" -1";" -1";" -1";" -1"
"202200011725";"1 072 040";"793 091";"B01";"2";"2";"4";"1";"1999";"0";"8";"0";" -1";" -1";" -1";" -1"
"202200011725";"1 072 041";"793 091";"B01";"1";"1";"4";"2";"1971";"0";"8";"0";" -1";" -1";" -1";" -1"
"202200011725";"1 072 042";"793 092";"A01";"1";"1";"1";"1";"1993";"1";"8";"0";" -1";" -1";" -1";" -1"
"202200011726";"1 072 036";"793 088";"A01";"1";"1";"1";"1";"1987";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200011726";"1 072 038";"793 090";"B01";"2";"2";"3";"2";"1988";"0";"2";"0";" -1";" -1";" -1";" -1"
"202200011726";"1 072 039";"793 090";"B01";"1";"1";"3";"1";"1980";"0";"2";"8";" -1";" -1";" -1";" -1"
"202200011727";"1 072 033";"793 087";"B01";"3";"2";"4";"2";"2019";"0";"8";"0";" -1";" -1";" -1";" -1"
"202200011727";"1 072 034";"793 087";"B01";"4";"2";"4";"1";"2016";"0";"8";"0";" -1";" -1";" -1";" -1"
"202200011727";"1 072 035";"793 087";"B01";"1";"1";"4";"2";"1986";"0";"8";"0";" -1";" -1";" -1";" -1"
"202200011727";"1 072 037";"793 089";"A01";"1";"1";"1";"2";"1974";"1";"8";"0";" -1";" -1";" -1";" -1"
"202200011728";"1 072 032";"793 086";"A01";"1";"1";"3";"1";"1969";"5";"2";"6";" -1";" -1";" -1";" -1"
"202200011729";"1 072 030";"793 085";"A01";"1";"1";"3";"1";"2003";"0";"8";" -1";" -1";" -1";" -1";" -1"
"202200011730";"1 072 029";"793 083";"A01";"1";"1";"1";"1";"1979";"0";"8";"0";" -1";" -1";" -1";" -1"
"202200011730";"1 072 031";"793 084";"B01";"1";"1";"4";"1";"1969";"0";"8";"0";" -1";" -1";" -1";" -1"
"202200011731";"1 072 027";"793 081";"A01";"1";"1";"2";"2";"1989";"0";"8";"0";" -1";" -1";" -1";" -1"
"202200011731";"1 072 028";"793 082";"Z01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202200011732";"1 072 024";"793 080";"A01";"10";"3";"4";"1";"2000";"4";"0";" -1";" -1";"3";"0";"1"
"202200011732";"1 072 026";"793 080";"A01";"1";"1";"1";"2";"1981";"5";"8";"0";" -1";" -1";" -1";" -1"
"202200011733";"1 072 020";"793 078";"A01";"1";"1";"1";"1";"2000";"4";"1";"0";" -1";"0";"0";" -1"
"202200011733";"1 072 021";"793 079";"B01";"1";"1";"4";"2";"1989";"5";"1";"0";" -1";"0";"0";" -1"
"202200011733";"1 072 022";"793 079";"B01";"2";"2";"1";"1";"1989";"5";"1";"0";" -1";"0";"0";" -1"
"202200011733";"1 072 023";"793 079";"B01";"3";"2";"1";"1";"1988";"5";"1";"0";" -1";"0";"0";" -1"
"202200011733";"1 072 025";"793 079";"B01";"4";"2";"4";"2";"1982";"5";"1";"0";" -1";"0";"0";" -1"
"202200011734";"1 072 017";"793 076";"A01";"1";"1";"4";"1";"1997";"5";"2";"6";" -1";"0";"0";" -1"
"202200011735";"1 072 016";"793 075";"B01";"1";"1";"1";"1";"1990";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200011735";"1 072 018";"793 077";"A01";"2";"2";"1";"1";"2004";"0";"2";"0";" -1";" -1";" -1";" -1"
"202200011735";"1 072 019";"793 077";"A01";"1";"1";"4";"1";"2004";"0";"2";"0";" -1";" -1";" -1";" -1"
"202200011736";"1 072 014";"793 073";"A01";"1";"1";"1";"1";"1977";"5";"1";"0";" -1";"0";"0";" -1"
"202200011736";"1 072 015";"793 074";"B01";"1";"1";"4";"1";"1997";"1";"2";"6";" -1";"0";"0";" -1"
"202200011737";"1 072 010";"793 070";"A01";"10";"3";"4";"2";"1998";"5";"0";" -1";" -1";"4";"5";"1"
"202200011737";"1 072 011";"793 070";"A01";"1";"1";"1";"1";"1973";"5";"1";"0";" -1";"0";"0";" -1"
"202200011738";"1 072 012";"793 071";"B01";"1";"1";"4";"1";"1969";"0";"8";"0";" -1";" -1";" -1";" -1"
"202200011738";"1 072 013";"793 072";"A01";"1";"1";"1";"1";"1955";"0";"8";"0";" -1";" -1";" -1";" -1"
"202200011739";"1 072 008";"793 068";"A01";"1";"1";"1";"1";"1997";"5";"8";"0";" -1";"0";"0";" -1"
"202200011739";"1 072 009";"793 069";"B01";"1";"1";"3";"1";"1987";"4";"1";"0";" -1";"0";"0";" -1"
"202200011740";"1 072 006";"793 066";"A01";"1";"1";"4";"1";"1980";"4";"2";"6";" -1";" -1";" -1";" -1"
"202200011740";"1 072 007";"793 067";"B01";"1";"1";"1";"2";"1997";"1";"1";"0";" -1";" -1";" -1";" -1"
"202200011741";"1 072 005";"793 065";"A01";"1";"1";"4";"2";"2000";"9";"2";"0";" -1";"0";"0";" -1"
"202200011742";"1 072 003";"793 064";"A01";"10";"3";"4";"2";"2005";"2";"0";" -1";" -1";"3";"3";"1"
"202200011742";"1 072 004";"793 064";"A01";"1";"1";"1";"2";"1998";"1";"1";"0";" -1";"0";"0";" -1"
"202200011743";"1 072 001";"793 063";"A01";"1";"1";"1";"1";"1989";"1";"2";"0";" -1";"0";"0";" -1"
"202200011743";"1 072 002";"793 063";"A01";"10";"3";"4";"1";"1951";"3";"0";" -1";" -1";"4";"3";"1"
"202200011744";"1 071 997";"793 059";"B01";"1";"1";"4";"2";"1971";"9";"8";"0";" -1";"0";"0";" -1"
"202200011744";"1 071 999";"793 061";"A01";"1";"1";"1";"1";"1972";"4";"1";"0";" -1";"0";"0";" -1"
"202200011745";"1 071 998";"793 060";"A01";"1";"1";"1";"2";"1957";"3";"1";" -1";" -1";"0";"0";" -1"
"202200011745";"1 072 000";"793 062";"B01";"1";"1";"4";"1";"2004";"0";"2";"0";" -1";"0";"0";" -1"
"202200011746";"1 071 993";"793 057";"A01";"1";"1";"1";"1";"1996";"9";"2";"0";" -1";"0";"0";" -1"
"202200011746";"1 071 995";"793 057";"A01";"10";"3";"1";"2";"1987";"9";"0";" -1";" -1";"1";"3";"2"
"202200011746";"1 071 996";"793 057";"A01";"10";"3";"4";"2";"2017";"5";"0";" -1";" -1";"1";"3";"2"
"202200011747";"1 071 992";"793 056";"B01";"1";"1";"1";"1";"1990";"0";"1";"0";" -1";"0";"0";" -1"
"202200011747";"1 071 994";"793 058";"A01";"1";"1";"4";"1";"1995";"0";"2";"6";" -1";"0";"0";" -1"
"202200011748";"1 071 990";"793 054";"A01";"1";"1";"1";"1";"1973";"1";"1";"0";" -1";"0";"0";" -1"
"202200011748";"1 071 991";"793 055";"B01";"1";"1";"4";"1";"1996";"5";"8";"0";" -1";"0";"0";" -1"
"202200011749";"1 071 986";"793 050";"A01";"1";"1";"4";"1";"2001";"5";"2";"0";" -1";"0";"0";" -1"
"202200011749";"1 071 987";"793 051";"B01";"1";"1";"1";"1";"1988";"4";"1";"0";" -1";"0";"0";" -1"
"202200011750";"1 071 984";"793 049";"B01";"1";"1";"4";"1";"1994";"4";"2";"6";" -1";"0";"0";" -1"
"202200011750";"1 071 985";"793 049";"B01";"2";"2";"4";"1";"1985";"4";"2";"6";" -1";"0";"0";" -1"
"202200011750";"1 071 988";"793 052";"A01";"1";"1";"1";"1";"1971";"9";"1";"0";" -1";"0";"0";" -1"
"202200011750";"1 071 989";"793 053";"C01";"1";"1";"1";"1";"1959";"4";"1";"0";" -1";"0";"0";" -1"
"202200011751";"1 071 983";"793 048";"A01";"1";"1";"4";"1";"1988";"5";"2";"8";" -1";"0";"0";" -1"
"202200011752";"1 071 981";"793 046";"A01";"1";"1";"4";"1";"1966";"5";"8";"0";" -1";"0";"0";" -1"
"202200011753";"1 071 980";"793 045";"A01";"1";"1";"4";"1";"1995";"5";"2";"0";" -1";"0";"0";" -1"
"202200011753";"1 071 982";"793 047";"B01";"1";"1";"1";"1";"1993";"4";"1";"0";" -1";"0";"0";" -1"
"202200011754";"1 071 977";"793 042";"A01";"1";"1";"4";"2";"1992";"9";"2";"0";" -1";"0";"0";" -1"
"202200011754";"1 071 979";"793 044";"B01";"1";"1";"1";"1";"1979";"9";"1";"0";" -1";"0";"0";" -1"
"202200011755";"1 071 976";"793 041";"A01";"1";"1";"4";"1";"2001";"9";"2";"0";" -1";"0";"0";" -1"
"202200011755";"1 071 978";"793 043";"B01";"1";"1";"1";"1";"1974";"9";"1";"0";" -1";"0";"0";" -1"
"202200011756";"1 071 973";"793 038";"C01";"1";"1";"1";"1";"1977";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200011756";"1 071 974";"793 039";"B01";"1";"1";"1";"1";"1966";"1";"1";"0";" -1";" -1";" -1";" -1"
"202200011756";"1 071 975";"793 040";"A01";"1";"1";"4";"2";"1993";"1";"1";" -1";" -1";" -1";" -1";" -1"
"202200011757";"1 071 972";"793 037";"A01";"1";"1";"4";"1";"2003";"5";"2";"0";" -1";"0";"0";" -1"
"202200011758";"1 071 970";"793 035";"B01";"1";"1";"4";"2";"1995";"0";"2";"6";" -1";" -1";" -1";" -1"
"202200011758";"1 071 971";"793 036";"A01";"1";"1";"1";"1";"2000";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200011759";"1 071 966";"793 031";"A01";"1";"1";"1";"1";"1980";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200011759";"1 071 968";"793 033";"B01";"1";"1";"4";"1";"1992";"5";"2";"0";" -1";" -1";" -1";" -1"
"202200011760";"1 071 967";"793 032";"Z01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";"0";"0";" -1"
"202200011760";"1 071 969";"793 034";"A01";"1";"1";"4";"1";"1982";"9";"2";"0";" -1";"0";"0";" -1"
"202200011761";"1 071 960";"793 027";"Z01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202200011761";"1 071 962";"793 029";"B01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202200011761";"1 071 964";"793 030";"A01";"2";"2";"4";"2";"1933";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200011761";"1 071 965";"793 030";"A01";"1";"1";"1";"2";"1999";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200011762";"1 071 961";"793 028";"A01";"10";"3";"3";"2";"1970";"9";"0";" -1";" -1";"2";"3";"1"
"202200011762";"1 071 963";"793 028";"A01";"1";"1";"4";"1";"1994";"1";"2";"0";" -1";"0";"0";" -1"
"202200011763";"1 071 959";"793 026";"A01";"1";"1";"4";"1";"1998";"5";"8";"0";" -1";" -1";" -1";" -1"
"202200011764";"1 071 956";"793 023";"Z01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";"0";"0";" -1"
"202200011764";"1 071 958";"793 025";"A01";"1";"1";"3";"1";"1992";"9";"2";"6";" -1";" -1";" -1";" -1"
"202200011765";"1 071 954";"793 022";"B01";"1";"1";"4";"1";"2001";"0";"1";"0";" -1";"0";"0";" -1"
"202200011765";"1 071 955";"793 022";"B01";"2";"2";"4";"1";"1994";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200011765";"1 071 957";"793 024";"A01";"1";"1";"4";"1";"2001";"0";"1";"0";" -1";"0";"0";" -1"
"202200011766";"1 071 950";"793 019";"B01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202200011766";"1 071 953";"793 021";"A01";"1";"1";"4";"2";"1979";"5";"2";"6";" -1";" -1";" -1";" -1"
"202200011767";"1 071 951";"793 020";"Z01";"10";"3";"4";"1";"1994";"9";"0";"8";" -1";"4";"3";"1"
"202200011767";"1 071 952";"793 020";"Z01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";"0";"0";" -1"
"202200011768";"1 071 944";"793 016";"B01";"1";"1";"1";"1";"1983";"0";"1";" -1";" -1";"0";"0";" -1"
"202200011768";"1 071 945";"793 016";"B01";"2";"2";"3";"2";"2018";"0";"1";"0";" -1";"0";"0";" -1"
"202200011768";"1 071 946";"793 016";"B01";"8";"2";"1";"1";"2016";"0";"1";"0";" -1";"0";"0";" -1"
"202200011768";"1 071 948";"793 018";"A01";"2";"2";"1";"1";"2000";"0";"1";"0";" -1";"0";"0";" -1"
"202200011768";"1 071 949";"793 018";"A01";"1";"1";"1";"1";"1989";"0";"1";"0";" -1";"0";"0";" -1"
"202200011769";"1 071 943";"793 015";"B01";"1";"1";"4";"1";"2001";"9";"2";"0";" -1";"0";"0";" -1"
"202200011769";"1 071 947";"793 017";"A01";"1";"1";"1";"1";"1972";"4";"1";"0";" -1";"0";"0";" -1"
"202200011770";"1 071 939";"793 012";"C01";"1";"1";"1";"1";"1994";"0";"1";"0";" -1";"0";"0";" -1"
"202200011770";"1 071 940";"793 013";"B01";"1";"1";"4";"1";"2001";"5";"2";"0";" -1";"0";"0";" -1"
"202200011770";"1 071 941";"793 013";"B01";"2";"2";"4";"1";"2001";"5";"2";"0";" -1";"0";"0";" -1"
"202200011770";"1 071 942";"793 014";"A01";"1";"1";"1";"1";"1995";"0";"1";"0";" -1";"0";"0";" -1"
"202200011771";"1 071 934";"793 010";"A01";"10";"3";"4";"1";"2018";"0";"0";" -1";" -1";"1";"9";"1"
"202200011771";"1 071 936";"793 010";"A01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202200011772";"1 071 935";"793 009";"A01";"2";"2";"1";"1";"1997";"5";"2";"6";" -1";"0";"0";" -1"
"202200011772";"1 071 937";"793 009";"A01";"1";"1";"4";"1";"1994";"5";"2";"6";" -1";"0";"0";" -1"
"202200011772";"1 071 938";"793 011";"B01";"1";"1";"1";"1";"1981";"4";"1";"0";" -1";"0";"0";" -1"
"202200011773";"1 071 933";"793 008";"A01";"1";"1";"4";"1";"1980";"0";"0";" -1";" -1";" -1";" -1";" -1"
"202200011774";"1 071 929";"793 005";"B01";"1";"1";"4";"1";"1999";"5";"1";"0";" -1";"0";"0";" -1"
"202200011774";"1 071 931";"793 005";"B01";"2";"2";"4";"1";"2000";"5";"1";"0";" -1";"0";"0";" -1"
"202200011774";"1 071 932";"793 007";"A01";"1";"1";"1";"1";"1990";"9";"1";"0";" -1";"0";"0";" -1"
"202200011775";"1 071 928";"793 004";"B01";"1";"1";"1";"1";"1972";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200011775";"1 071 930";"793 006";"A01";"1";"1";"3";"1";"1995";"0";"2";"6";" -1";" -1";" -1";" -1"
"202200011776";"1 071 924";"793 002";"A01";"10";"3";"4";"1";"1950";"0";"0";" -1";" -1";"4";"3";"1"
"202200011776";"1 071 925";"793 002";"A01";"1";"1";"1";"1";"1957";"5";"1";"0";" -1";"0";"0";" -1"
"202200011777";"1 071 926";"793 003";"A01";"10";"3";"4";"1";"1965";"9";"0";" -1";" -1";"2";"3";"1"
"202200011777";"1 071 927";"793 003";"A01";"1";"1";"1";"1";"1996";"9";"2";"0";" -1";"0";"0";" -1"
"202200011778";"1 071 921";"792 999";"A01";"1";"1";"4";"1";"2001";"0";"1";"8";" -1";" -1";" -1";" -1"
"202200011778";"1 071 923";"793 001";"B01";"1";"1";"1";"1";"1976";"4";"1";"8";" -1";" -1";" -1";" -1"
"202200011779";"1 071 920";"792 998";"A01";"1";"1";"1";"1";"1996";"9";"1";"0";" -1";"0";"0";" -1"
"202200011779";"1 071 922";"793 000";"B01";"1";"1";"4";"1";"1996";"9";"2";"6";" -1";"0";"0";" -1"
"202200011780";"1 071 917";"792 996";"A01";"1";"1";"1";"1";"1975";"9";"1";"0";" -1";" -1";" -1";" -1"
"202200011780";"1 071 918";"792 997";"B01";"2";"2";"4";"2";"1977";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200011780";"1 071 919";"792 997";"B01";"1";"1";"4";"1";"1978";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200011781";"1 071 915";"792 994";"A01";"1";"1";"1";"1";"1991";"5";"2";"6";" -1";"0";"0";" -1"
"202200011781";"1 071 916";"792 995";"B01";"1";"1";"3";"1";"1957";"5";"2";" -1";" -1";"0";"0";" -1"
"202200011782";"1 071 913";"792 992";"B01";"1";"1";"1";"1";"1992";"4";"1";"0";" -1";"0";"0";" -1"
"202200011782";"1 071 914";"792 993";"A01";"1";"1";"4";"1";"2001";"2";"2";"6";" -1";"0";"0";" -1"
"202200011783";"1 071 910";"792 990";"A01";"1";"1";"3";"2";"1988";"5";"1";" -1";" -1";"0";"0";" -1"
"202200011784";"1 071 907";"792 988";"A01";"1";"1";"3";"1";"2002";"5";"1";" -1";" -1";"0";"0";" -1"
"202200011785";"1 071 908";"792 989";"A01";"1";"1";"1";"1";"1964";"5";"2";"6";" -1";"0";"0";" -1"
"202200011785";"1 071 909";"792 989";"A01";"2";"2";"4";"1";"1975";"5";"2";"6";" -1";"0";"0";" -1"
"202200011786";"1 071 905";"792 986";"B01";"1";"1";"3";"1";"2005";"5";"2";"6";" -1";"0";"0";" -1"
"202200011786";"1 071 906";"792 987";"A01";"1";"1";"1";"1";"2005";"5";"7";"2";" -1";"0";"0";" -1"
"202200011787";"1 071 903";"792 984";"B01";"1";"1";"1";"1";"1984";"4";"1";"0";" -1";"0";"0";" -1"
"202200011787";"1 071 904";"792 985";"A01";"1";"1";"4";"1";"1985";"4";"2";"6";" -1";"0";"0";" -1"
"202200011788";"1 071 901";"792 982";"A01";"1";"1";"3";"1";"2001";"5";"1";" -1";" -1";"0";"0";" -1"
"202200011788";"1 071 902";"792 983";"B01";"1";"1";"1";"1";"1953";"4";"0";" -1";" -1";"0";"0";" -1"
"202200011789";"1 071 896";"792 979";"B01";"1";"1";"1";"1";"1998";"5";"1";" -1";" -1";"0";"0";" -1"
"202200011789";"1 071 898";"792 980";"A01";"1";"1";"4";"1";"2009";"5";"0";" -1";" -1";"0";"0";" -1"
"202200011789";"1 071 899";"792 980";"A01";"6";"2";"1";"1";"2010";"5";"0";" -1";" -1";"0";"0";" -1"
"202200011790";"1 071 897";"792 978";"A01";"1";"1";"1";"1";"1986";"9";"1";"0";" -1";"0";"0";" -1"
"202200011790";"1 071 900";"792 981";"B01";"1";"1";"4";"1";"1985";"1";"2";"0";" -1";"0";"0";" -1"
"202200011791";"1 071 891";"792 975";"B01";"1";"1";"1";"1";"1967";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200011791";"1 071 894";"792 977";"A01";"1";"1";"4";"1";"1988";"0";"2";"6";" -1";" -1";" -1";" -1"
"202200011792";"1 071 889";"792 973";"A01";"1";"1";"4";"1";"1970";"5";"1";" -1";" -1";"0";"0";" -1"
"202200011792";"1 071 890";"792 974";"B01";"1";"1";"1";"2";"1959";"5";"1";" -1";" -1";"0";"0";" -1"
"202200011792";"1 071 892";"792 974";"B01";"2";"2";"4";"1";"1953";"5";"1";" -1";" -1";"0";"0";" -1"
"202200011792";"1 071 893";"792 976";"C01";"1";"1";"1";"1";"1963";"5";"1";" -1";" -1";"0";"0";" -1"
"202200011792";"1 071 895";"792 976";"C01";"2";"2";"4";"2";"1973";"5";"1";" -1";" -1";"0";"0";" -1"
"202200011793";"1 071 886";"792 970";"B01";"1";"1";"4";"1";"1967";"1";"2";"0";" -1";" -1";" -1";" -1"
"202200011793";"1 071 888";"792 972";"A01";"1";"1";"4";"1";"1954";"5";"2";"0";" -1";" -1";" -1";" -1"
"202200011794";"1 071 884";"792 969";"B01";"9";"2";"4";"2";"1982";"9";"1";" -1";" -1";"0";"0";" -1"
"202200011794";"1 071 885";"792 969";"B01";"1";"1";"1";"1";"1961";"4";"1";" -1";" -1";"0";"0";" -1"
"202200011794";"1 071 887";"792 971";"A01";"1";"1";"1";"1";"1997";"4";"1";" -1";" -1";"0";"0";" -1"
"202200011795";"1 071 879";"792 964";"A01";"1";"1";"4";"1";"1987";"0";"1";" -1";" -1";"0";"0";" -1"
"202200011795";"1 071 881";"792 966";"B01";"1";"1";"4";"2";"2002";"1";"1";" -1";" -1";"0";"0";" -1"
"202200011795";"1 071 883";"792 968";"C01";"1";"1";"4";"1";"1987";"4";"1";" -1";" -1";" -1";" -1";" -1"
"202200011796";"1 071 880";"792 965";"A01";"1";"1";"1";"1";"1983";"1";"1";"0";" -1";" -1";" -1";" -1"
"202200011796";"1 071 882";"792 967";"B01";"1";"1";"4";"1";"1991";"1";"2";"0";" -1";" -1";" -1";" -1"
"202200011797";"1 071 878";"792 963";"A01";"1";"1";"3";"1";"1997";"5";"2";" -1";" -1";"0";"0";" -1"
"202200011798";"1 071 876";"792 961";"B01";"2";"1";"4";"1";"2002";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200011798";"1 071 877";"792 962";"A01";"1";"1";"1";"1";"1984";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200011799";"1 071 874";"792 960";"A01";"1";"1";"3";"1";"1994";"5";"2";"6";"9";"0";"0";" -1"
"202200011799";"1 071 875";"792 960";"A01";"2";"2";"4";"2";"1998";"5";"2";"6";" -1";"0";"0";" -1"
"202200011800";"1 071 872";"792 959";"A01";"1";"1";"4";"1";"1987";"4";"8";" -1";" -1";"0";"0";" -1"
"202200011801";"1 071 871";"792 958";"A01";"10";"3";"4";"1";"2013";"0";"0";" -1";" -1";"1";"5";"1"
"202200011801";"1 071 873";"792 958";"A01";"1";"1";"1";"1";"1992";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200011802";"1 071 870";"792 957";"A01";"1";"1";"3";"1";"2002";"5";"2";"6";" -1";"0";"0";" -1"
"202200011803";"1 071 868";"792 955";"A01";"1";"1";"3";"1";"2003";"5";"2";"6";" -1";"0";"0";" -1"
"202200011804";"1 071 867";"792 954";"B01";"1";"1";"1";"1";"1985";"0";"1";"0";" -1";"0";"0";" -1"
"202200011804";"1 071 869";"792 956";"A01";"1";"1";"4";"2";"1995";"0";"1";"0";" -1";"0";"0";" -1"
"202200011805";"1 071 866";"792 953";"A01";"1";"1";"4";"1";"1999";"5";"1";" -1";" -1";"0";"0";" -1"
"202200011806";"1 071 858";"792 949";"B01";"2";"2";"4";"1";"2001";"5";"2";"6";" -1";"0";"0";" -1"
"202200011806";"1 071 860";"792 949";"B01";"1";"1";"4";"1";"2000";"5";"2";"6";" -1";"0";"0";" -1"
"202200011806";"1 071 863";"792 951";"A01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202200011807";"1 071 859";"792 950";"B01";"1";"1";"4";"1";"1988";"4";"1";"0";" -1";" -1";" -1";" -1"
"202200011807";"1 071 861";"792 950";"B01";"2";"2";"4";"1";"1993";"4";"1";"0";" -1";" -1";" -1";" -1"
"202200011807";"1 071 862";"792 950";"B01";"4";"2";"4";"1";"1993";"4";"1";"0";" -1";" -1";" -1";" -1"
"202200011807";"1 071 864";"792 952";"A01";"1";"1";"4";"1";"2001";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200011807";"1 071 865";"792 952";"A01";"2";"2";"1";"1";"2004";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200011808";"1 071 857";"792 948";"A01";"1";"1";"4";"1";"1966";"5";"2";"6";" -1";"0";"0";" -1"
"202200011809";"1 071 855";"792 947";"A01";"10";"3";"4";"1";"1963";"0";"0";" -1";" -1";"1";"2";"1"
"202200011809";"1 071 856";"792 947";"A01";"1";"1";"1";"1";"1994";"4";"8";"0";" -1";" -1";" -1";" -1"
"202200011810";"1 071 854";"792 946";"A01";"1";"1";"3";"1";"2003";"5";"8";" -1";" -1";"0";"0";" -1"
"202200011811";"1 071 851";"792 943";"A01";"1";"1";"1";"1";"1993";"3";"1";" -1";" -1";"0";"0";" -1"
"202200011811";"1 071 852";"792 944";"B01";"1";"1";"3";"1";"2001";"5";"0";" -1";" -1";"0";"0";" -1"
"202200011812";"1 071 850";"792 942";"A01";"1";"1";"4";"2";"1968";"0";"8";"0";" -1";" -1";" -1";" -1"
"202200011812";"1 071 853";"792 945";"B01";"1";"1";"1";"1";"1988";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200011813";"1 071 847";"792 940";"A01";"1";"1";"1";"1";"2003";"5";"1";" -1";" -1";"0";"0";" -1"
"202200011813";"1 071 849";"792 940";"A01";"2";"2";"4";"1";"2003";"5";"1";" -1";" -1";"0";"0";" -1"
"202200011814";"1 071 846";"792 939";"B01";"1";"1";"4";"1";"2001";"0";"8";"0";" -1";" -1";" -1";" -1"
"202200011814";"1 071 848";"792 941";"A01";"1";"1";"1";"1";"1981";"0";"8";"0";" -1";" -1";" -1";" -1"
"202200011815";"1 071 840";"792 935";"A01";"1";"1";"4";"1";"1993";"0";"2";"8";" -1";"0";"0";" -1"
"202200011815";"1 071 843";"792 937";"Z01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";"0";"0";" -1"
"202200011816";"1 071 838";"792 934";"A01";"2";"2";"1";"1";"2013";"0";"1";" -1";" -1";"0";"0";" -1"
"202200011816";"1 071 839";"792 934";"A01";"1";"1";"1";"1";"1980";"0";"1";" -1";" -1";"0";"0";" -1"
"202200011816";"1 071 841";"792 936";"B01";"1";"1";"4";"2";"1986";"0";"1";" -1";" -1";"0";"0";" -1"
"202200011816";"1 071 842";"792 936";"B01";"7";"2";"1";"1";"2018";"0";"1";" -1";" -1";"0";"0";" -1"
"202200011816";"1 071 844";"792 938";"C01";"1";"1";"1";"1";"1940";"5";"1";" -1";" -1";"0";"0";" -1"
"202200011816";"1 071 845";"792 938";"C01";"2";"2";"1";"2";"1943";"5";"1";" -1";" -1";"0";"0";" -1"
"202200011817";"1 071 834";"792 930";"A01";"1";"1";"1";"1";"1972";"5";"1";" -1";" -1";"0";"0";" -1"
"202200011817";"1 071 836";"792 932";"B01";"1";"1";"2";"1";"2007";"5";"8";" -1";" -1";"0";"0";" -1"
"202200011818";"1 071 835";"792 931";"A01";"1";"1";"4";"1";"1996";"0";"2";"0";" -1";" -1";" -1";" -1"
"202200011818";"1 071 837";"792 933";"B01";"1";"1";"1";"2";"1981";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200011819";"1 071 831";"792 929";"A01";"2";"2";"3";"2";"2001";"5";"1";" -1";" -1";"0";"0";" -1"
"202200011819";"1 071 833";"792 929";"A01";"1";"1";"4";"2";"2001";"5";"1";" -1";" -1";"0";"0";" -1"
"202200011820";"1 071 828";"792 925";"A01";"1";"1";"4";"1";"1978";"9";"2";"6";" -1";"0";"0";" -1"
"202200011820";"1 071 829";"792 926";"B01";"1";"1";"1";"1";"1980";"9";"1";" -1";" -1";"0";"0";" -1"
"202200011821";"1 071 827";"792 924";"A01";"1";"1";"3";"1";"2000";"5";"1";" -1";" -1";"0";"0";" -1"
"202200011822";"1 071 823";"792 920";"A01";"1";"1";"4";"1";"1991";"1";"2";"6";" -1";"0";"0";" -1"
"202200011822";"1 071 824";"792 921";"B01";"1";"1";"1";"1";"1984";"1";"1";" -1";" -1";"0";"0";" -1"
"202200011823";"1 071 821";"792 918";"B01";"1";"1";"1";"1";"1952";"5";"1";" -1";" -1";"0";"0";" -1"
