"Num_Acc";"catr";"voie";"v1";"v2";"circ";"nbv";"vosp";"prof";"pr";"pr1";"plan";"lartpc";"larrout";"surf";"infra";"situ";"vma"
"202200015522";"3";"909";"0";"N/A";"2";"3";"3";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200015523";"7";"N/A";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";"3";"1";"0";"1";"50"
"202200015524";"4";"AVENUE DES CHAMPS ELYSEES";"0";"N/A";"1";"5";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200015525";"3";"930";"0";"D";"2";"2";"0";"1";"7";"400";"1";"";" -1";"2";"0";"1";"50"
"202200015526";"3";"2";"0";"N/A";"2";"2";"0";"2";"0";"0";"3";"";" -1";"1";"0";"1";"30"
"202200015527";"4";"RUE SAINT GUILLAUME";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"30"
"202200015528";"3";"341";" -1";"D";"2";"2";"0";"1";"21";"330";"1";"";" -1";"2";"0";"1";"50"
"202200015529";"4";"N/A";"0";"N/A";"2";"4";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200015530";"4";"N/A";" -1";"N/A";"3";"2";"1";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"5";"50"
"202200015531";"3";"ALMA (AV DE L)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"30"
"202200015532";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"30"
"202200015533";"1";"A51-Sens Marseille vers Aix en Provence";"0";"N/A";"1";"3";"3";"1";"1";"500";"1";"";" -1";"1";"9";"6";"90"
"202200015534";"3";"EUROPE (BD DE L)";"0";"N/A";"2";"4";"0";"1";"1";"0";"1";"";" -1";"2";"5";"1";"50"
"202200015535";"3";"N/A";"0";"N/A";"2";"4";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202200015536";"3";"GENERAL LECLERC - CAR DE LA RESISTANCE (";"0";"N/A";"3";"2";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202200015537";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202200015538";"1";"A51-Sens Marseille vers Aix en Provence";"0";"N/A";"1";"3";"0";"1";"2";"799";"1";"";" -1";"1";"0";"1";"90"
"202200015539";"3";"GENERAL DE GAULLE (AV DU)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200015540";"3";"PONT DE CLICHY";"0";"N/A";"3";"0";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200015541";"1";"A507 sens Marseille - Aubagne";"0";"N/A";"1";"4";"0";"1";"8";"560";"1";"";" -1";"1";"1";"1";"70"
"202200015542";"4";"GASTON MONMOUSSEAU (AVENUE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"4";"50"
"202200015543";"2";"N186";"0";"N/A";"3";"2";"0";"1";"52";"0";"1";"";" -1";"2";"1";"1";"70"
"202200015544";"3";"910";"0";"N/A";"2";"2";"0";"1";"21";"900";"1";"";" -1";"2";"0";"1";"90"
"202200015545";"3";"GABRIEL-PERI (AV)";"0";"N/A";"2";"2";"2";"1";"0";"1";"1";"";" -1";"1";"0";"1";"50"
"202200015546";"1";"86";"0";"N/A";"3";"2";"0";"1";"1";"200";"1";"";" -1";"2";"0";"1";"70"
"202200015547";"3";"4";" -1";"C";"2";"1";"0";"1";"2";"482";"1";"";"3";"1";"0";"1";"30"
"202200015548";"3";"LECLERC (AVENU DE LA DIVISION)";"0";"N/A";"2";"6";"0";"1";"0";"1";"1";"";" -1";"2";"0";"1";"50"
"202200015549";"3";"84";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"3";"80"
"202200015550";"2";"118";"0";"N/A";"1";"2";"0";"2";"0";"699";"2";"";" -1";"2";"0";"1";"50"
"202200015551";"3";"N/A";"0";"N/A";"2";"2";"0";"1";"3";"634";"1";"";"5";"1";"0";"1";"50"
"202200015552";"4";"CHARLES GOUNOD (RUE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200015553";"4";"N/A";"0";"N/A";" -1";"1";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202200015554";"1";"AUTOROUTE A86";"0";"N/A";"1";"8";"0";"2";"27";"0";"1";"";" -1";"2";"0";"1";"70"
"202200015555";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";"5";"9";"0";"1";"50"
"202200015556";"4";"N/A";"0";"N/A";"2";"2";"0";"2";"0";"0";"1";"";" -1";"2";"0";"1";"30"
"202200015557";"1";"AUTOROUTE A15";"0";"N/A";"3";"6";"0";"1";"14";"100";"1";"";" -1";"2";"0";"1";"110"
"202200015558";"1";"7";"0";"N/A";"1";"5";"0";"1";"123";"600";"1";"";" -1";"1";"0";"3";"130"
"202200015559";"2";"RN406.W";"0";"N/A";"1";"2";"0";"1";"4";"500";"3";"";" -1";"2";"0";"2";"90"
"202200015560";"3";"111";" -1";"N/A";"2";"2";"0";"4";"6";"695";"1";"";"5";"1";"0";"8";"80"
"202200015561";"3";"992";"0";"N/A";"2";"4";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200015562";"2";"176";"0";"N";"1";"2";"0";"1";"7";"600";"1";"";" -1";"1";"0";"1";"110"
"202200015563";"1";"A4";"0";"N/A";"1";"4";"0";"1";"7";"0";"1";"";" -1";"2";"0";"1";"90"
"202200015564";"3";"911";"0";"N/A";"1";"2";"1";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202200015565";"2";"5";"0";"N";"2";"2";"0";"2";"14";"(1)";"1";"";" -1";"1";"0";"4";"30"
"202200015566";"6";"N 19";"0";"N/A";" -1";" -1";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"30"
"202200015567";"3";"554";"0";"N/A";"2";"2";"0";"1";"93";"600";"3";"";" -1";"1";"0";"3";"50"
"202200015568";"4";"N/A";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"30"
"202200015569";"4";"QUAI DE PALUDATE";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"30"
"202200015570";"1";"89";"0";"A";"3";"4";"0";"1";"106";"950";"1";"";" -1";"2";"0";"1";"110"
"202200015571";"3";"909";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"2";"0";"8";"50"
"202200015572";"3";"RD 420";"0";"N/A";"2";"1";"0";"1";"3";"120";"1";"";" -1";"1";"0";"1";"90"
"202200015573";"3";"37";" -1";"N/A";"2";"2";"0";"1";"10";"625";"1";"";" -1";"1";"5";"8";"50"
"202200015574";"3";"6098";"0";"N/A";"1";"2";"0";"1";"29";"907";"1";"";" -1";"1";"0";"1";"50"
"202200015575";"3";"16";" -1";"N/A";"2";"2";"0";"2";"14";"900";"3";"";" -1";"2";"0";"8";"80"
"202200015576";"3";"986";"0";"N/A";"1";"2";"0";"1";"0";"0";"1";"";" -1";"7";"0";"1";"50"
"202200015577";"4";"SEBASTOPOL ( RUE DE )";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"6";"1";"30"
"202200015578";"3";"32";" -1";"N/A";"2";"2";"0";"1";"8";"700";"1";"";" -1";"1";"0";"1";"80"
"202200015579";"3";"978";"0";"N/A";"2";"2";"0";"3";"29";"6";"3";"";" -1";"2";"0";"1";"50"
"202200015580";"4";"LIBERATION (RUE DE LA )";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200015581";"3";"200";"0";"N/A";"2";"2";"0";"1";"0";"240";"1";"";" -1";"1";"2";"1";"50"
"202200015582";"3";"D813";"0";"D";"2";"2";"1";"1";"1";"745";"1";"";" -1";"1";"0";"1";"50"
"202200015583";"3";"HERRIOT ( BOULEVARD EDOUARD COTE PAIR)";"0";"N/A";"2";"3";"0";"1";"31";"970";"1";"";" -1";"2";"5";"1";"50"
"202200015584";"3";"21";" -1";"N/A";"2";"2";"0";"1";"43";"570";"2";"";" -1";"1";"0";"1";"90"
"202200015585";"4";"COMTE VERT (AVENUE DU)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"3";"";" -1";"2";"0";"1";"50"
"202200015586";"3";"48.2";" -1";"N/A";"2";"2";"0";"2";"6";"570";"2";"";" -1";"1";"0";"1";"90"
"202200015587";"3";"775";" -1";"N/A";"3";"4";"0";"2";"36";"10";"1";"";" -1";"2";"0";"1";"110"
"202200015588";"4";"N/A";" -1";"N/A";"1";"2";"0";"1";"(1)";"(1)";"1";"";"5";"1";"0";"1";"50"
"202200015589";"3";"D85";" -1";"N/A";"2";"2";"0";"1";"7";"830";"1";"";" -1";"2";"0";"8";"80"
"202200015590";"3";"GUSTAVE GREGOIRE (BOULEVARD)";"0";"N/A";"2";"2";"0";"1";"10";"650";"1";"";" -1";"1";"4";"1";"50"
"202200015591";"3";"N/A";" -1";"N/A";"2";"1";"0";"1";"14";"674";"1";"";"3";"2";"0";"3";"80"
"202200015592";"3";"17";"0";"D";"2";"2";"0";"2";"22";"910";"1";"";" -1";"1";"0";"8";"80"
"202200015593";"3";"181";"0";"N/A";"2";"2";"0";"2";"1";"387";"3";"";" -1";"1";"0";"1";"50"
"202200015594";"3";"106";" -1";"N/A";"2";"2";"0";"1";"38";"135";"1";"";" -1";"1";"0";"3";"80"
"202200015595";"2";"100";" -1";"N/A";"2";"2";"0";"1";"12";"150";"1";"";"7";"1";"0";"1";"90"
"202200015596";"3";"158";"0";"N/A";"2";"2";"0";"1";"1";"250";"2";"";" -1";"1";"0";"3";"80"
"202200015597";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"3";"";"3";"2";"0";"1";"80"
"202200015598";"3";"38";" -1";"N/A";"2";"2";"0";"2";"19";"470";"2";"";" -1";"1";"0";"1";"90"
"202200015599";"3";"22";"0";"N/A";"2";"2";"0";"2";"16";"125";"1";"";" -1";"1";"5";"1";"80"
"202200015600";"3";"71";"0";"N/A";"2";"2";"0";"1";"44";"350";"1";"";" -1";"1";"0";"1";"80"
"202200015601";"3";"317";" -1";"D";"3";"4";"0";"4";"5";"800";"1";"";" -1";"1";"0";"1";"90"
"202200015602";"3";"19";" -1";"N/A";"2";"2";"0";"1";"19";"160";"1";"";" -1";"1";"0";"1";"80"
"202200015603";"4";"RD 956";"0";"N/A";"3";"4";"0";"2";"0";"0";"1";"";" -1";"1";"0";"1";"70"
"202200015604";"4";"N/A";" -1";"N/A";"2";"1";"0";"1";"(1)";"(1)";"3";"";"3";"1";"0";"1";"50"
"202200015605";"3";"301";" -1";"N/A";"2";"2";"0";"1";"31";"200";"1";"";" -1";"1";"0";"3";"90"
"202200015606";"3";"56";" -1";"N/A";"2";"2";"0";"1";"19";"475";"3";"";" -1";"1";"0";"1";"80"
"202200015607";"3";"765";"0";"D";"2";"2";"0";"1";"103";"330";"1";"";" -1";"1";"0";"1";"80"
"202200015608";"3";"41";"0";"D";"2";"2";"0";"1";"27";"500";"1";"";" -1";"1";"0";"1";"80"
"202200015609";"3";"465";"0";"N/A";"2";"2";"1";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200015610";"3";"908";" -1";"N/A";"2";"2";"0";"1";"19";"600";"1";"";" -1";"2";"0";"1";"50"
"202200015611";"4";"1";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"3";"";" -1";"2";"0";"1";"80"
"202200015612";"2";"162";"0";"N";"2";"2";"0";"1";"27";"(1)";"1";"";" -1";"2";"0";"8";"80"
"202200015613";"3";"901";"0";"N/A";"2";"3";"0";"2";"16";"350";"3";"";" -1";"1";"0";"1";"80"
"202200015614";"3";"12";"0";"D";"2";"2";"0";"4";"5";"6";"1";"";" -1";"1";"5";"1";"90"
"202200015615";"3";"923";"0";"D";"2";"2";"0";"1";"53";"700";"2";"";" -1";"1";"0";"3";"80"
"202200015616";"3";"RD440";"0";"N/A";"2";"2";"0";"1";"1";"430";"1";"";" -1";"1";"0";"1";"80"
"202200015617";"4";"ROUTE DE LA BAIE DES DAMES";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200015618";"3";"51";"0";"D";"2";"2";"0";"1";"8";"490";"1";"";" -1";"1";"0";"1";"80"
"202200015619";"4";"N/A";" -1";"N/A";"1";"2";"0";"1";"(1)";"(1)";"1";"";"4";"1";"0";"1";"30"
"202200015620";"4";"LIGNE PARADIS(ROUTE DE LA)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200015621";"3";"463";"0";"N/A";"2";"2";"0";"1";"24";"385";"4";"";" -1";"2";"0";"3";"80"
"202200015622";"3";"13";" -1";"N/A";"2";"2";"0";"1";"14";"500";"1";"";" -1";"1";"5";"1";"70"
"202200015623";"4";"BADAMIER(CHEMIN)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200015624";"4";"17";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"3";"";" -1";"1";"0";"3";"80"
"202200015625";"3";"133";"0";"D";"2";"2";"0";"1";"30";"80";"1";"";" -1";"1";"0";"1";"80"
"202200015626";"4";"CAMBRAI (LIGNE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202200015627";"3";"35";" -1";"N/A";"2";"2";"0";"1";"9";"35";"1";"";" -1";"1";"0";"1";"80"
"202200015628";"2";"JAURES (BLD 2 JEAN)";"0";"N/A";"1";"3";"1";"1";"4";"200";"1";"";" -1";"1";"0";"1";"50"
"202200015629";"3";"17";"0";"N/A";"2";"2";"0";"1";"25";"860";"1";"";" -1";"1";"0";"1";"50"
"202200015630";"3";"D24";"0";"N/A";"2";"2";"0";"4";"4";"342";"1";"";" -1";"2";"0";"1";"80"
"202200015631";"3";"14";" -1";"N/A";"2";"2";"0";"1";"19";"100";"1";"";" -1";"1";"9";"4";"50"
"202200015632";"2";"LITTORAL (ROUTE 2 DU)";"0";"N/A";"1";"2";"0";"1";"8";"500";"4";"";" -1";"1";"0";"1";"70"
"202200015633";"3";"44";"0";"D";"2";"2";"0";"1";"28";"906";"1";"";" -1";"1";"2";"1";" -1"
"202200015634";"2";"LITTORAL (ROUTE 1 DU)";"0";"N/A";"1";"1";"0";"1";"1";"0";"4";"";" -1";"1";"0";"1";"50"
"202200015635";"1";"A89";"0";"N/A";"3";"4";"0";"1";"521";"100";"1";"";" -1";"2";"9";"1";"30"
"202200015636";"3";"54";"0";"D";"2";"2";"0";"1";"2";"0";"2";"";" -1";"1";"0";"3";"90"
"202200015637";"1";"4";"0";"N/A";"3";"4";"3";"2";"68";"500";"1";"";" -1";"1";"0";"1";"130"
"202200015638";"3";"975";"0";"N/A";"2";"2";"0";"1";"24";"389";"1";"";"4";"1";"9";"1";"80"
"202200015639";"4";"JAURES (BLD 1 JEAN)";"0";"N/A";"1";"3";"0";"2";"0";"0";"1";"";" -1";"1";"0";"1";"70"
"202200015640";"1";"8";" -1";"N/A";"1";"5";"0";"1";"71";"200";"1";"";" -1";"1";"0";"1";"130"
"202200015641";"3";"N/A";" -1";"N/A";"2";"2";"0";"1";"107";"340";"2";"";"4";"1";"0";"8";"50"
"202200015642";"4";"MASCAREIGNES (Avenue des)";"0";"N/A";"3";"2";"0";"1";"28";"0";"1";"";" -1";"1";"0";"8";"50"
"202200015643";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"0";"1";"";" -1";"2";"0";"1";"50"
"202200015644";"3";"338";" -1";"N/A";"3";"4";"0";"2";"92";"600";"1";"";" -1";"1";"0";"8";"90"
"202200015645";"2";"RN02";"0";"N/A";"2";"2";"0";"2";"0";"0";"1";"";" -1";"1";"0";"1";"70"
"202200015646";"4";"DE GAULLE(RUE)";"0";"N/A";"1";"1";"0";"2";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200015647";"3";"89";" -1";"N/A";"2";"2";"0";"1";"19";"902";"2";"";" -1";"1";"0";"1";"80"
"202200015648";"4";"VC";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200015649";"4";"FELIX EBOUE (Rue)";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200015650";"3";"401";" -1";"N/A";"2";"2";"0";"1";"25";"453";"1";"";" -1";"1";"0";"1";"90"
"202200015651";"3";"48";" -1";"N/A";"2";"2";"0";"1";"12";"190";"1";"";" -1";"1";"0";"1";"80"
"202200015652";"4";"MONNERVILLE (AVENUE GASTON)";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202200015653";"3";"D39";" -1";"N/A";"2";"2";"0";"1";"13";"898";"1";"";" -1";"1";"9";"1";"30"
"202200015654";"3";"7";" -1";"N/A";"2";"1";"0";"1";"24";"449";"2";"";" -1";"2";"0";"1";"80"
"202200015655";"2";"MARINGOUINS (ROND-POINT)";"0";"N/A";"2";"2";"0";"1";"1";"59";"2";"";" -1";"2";"5";"1";"50"
"202200015656";"3";"7";" -1";"N/A";"2";"3";"0";"3";"89";"100";"1";"";" -1";"1";"0";"1";"50"
"202200015657";"3";"165";" -1";"D";"2";"2";"0";"1";"5";"450";"1";"";" -1";"2";"0";"1";"50"
"202200015658";"3";"7";" -1";"N/A";"2";"3";"0";"1";"84";"50";"1";"";" -1";"1";"0";"8";"80"
"202200015659";"3";"MONTABO (ROUTE DE) 1";"0";"N/A";"2";"2";"0";"1";"2";"600";"1";"";" -1";"1";"0";"1";"50"
"202200015660";"3";"559";"0";"D";"2";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"80"
"202200015661";"3";"3";"0";"N/A";"2";"2";"3";"2";"19";"600";"2";"";" -1";"1";"5";"6";"50"
"202200015662";"3";"CABASSOU (ROUTE DE)";"0";"N/A";"2";"2";"0";"1";"0";"500";"1";"";" -1";"1";"0";"1";"50"
"202200015663";"3";"1";"0";"N/A";"2";"2";"0";"2";"10";"200";"1";"";"5,5";"7";"0";"1";"50"
"202200015664";"3";"24";"0";"D";"2";"2";"0";"1";"28";"900";"1";"";" -1";"1";"0";"3";"80"
"202200015665";"4";"PIERRE CORNEILLE                    (R )";"0";"N/A";"1";"1";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200015666";"3";"28";"0";"D";"4";"2";"0";"2";"37";"550";"1";"";" -1";"1";"5";"1";"80"
"202200015667";"3";"976";"0";"N/A";"2";"2";"0";"1";"17";"350";"1";"";" -1";"1";"0";"1";"50"
"202200015668";"4";"VERGUIN                             (AV)";"0";"N/A";"2";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200015669";"4";" ---";"0";"C";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200015670";"3";"426";" -1";"N/A";"1";"1";"0";"1";"38";"100";"3";"";" -1";"1";"5";"3";"80"
"202200015671";"4";"BOILEAU                             (R )";"0";"N/A";"1";"1";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200015672";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"2";"";"4";"1";"0";"1";"50"
"202200015673";"7";"910";" -1";"N/A";"2";"2";"0";"1";"23";"100";"1";"";" -1";"2";"2";"1";"90"
"202200015674";"3";"1206";"0";"D";"3";"4";"0";"1";"40";"740";"1";"";" -1";"1";"0";"1";"110"
"202200015675";"4";"ST VICTORIEN                        (R )";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200015676";"3";"157";" -1";"N/A";"2";"2";"0";"1";"72";"700";"1";"";" -1";"1";"0";"1";"50"
"202200015677";"3";"N/A";"0";"N/A";"2";"1";"0";"3";"2";"831";"1";"";"3";"1";"0";"1";"50"
"202200015678";"4";"FELIX FAURE                         (AV)";"0";"N/A";"1";"1";"3";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200015679";"3";"1091";"0";"N/A";"2";"2";"2";"2";"11";"790";"1";"";" -1";"1";"0";"1";"90"
"202200015680";"2";"101";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200015681";"2";"RN1";"0";" -";"2";"2";"0";"1";"26";"500";"1";"";" -1";"1";"0";"1";"50"
"202200015682";"2";"RN 2";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"80"
"202200015683";"3";"D928";" -1";"N/A";"2";"2";"0";"1";"12";"600";"1";"";" -1";"1";"0";"1";"80"
"202200015684";"3";"41";" -1";"N/A";"2";"2";"0";"1";"6";"292";"1";"";" -1";"1";"0";"1";"50"
"202200015685";"3";"405";" -1";"N/A";"2";"2";"0";"1";"1";"800";"1";"";" -1";"1";"0";"1";"50"
"202200015686";"3";"N/A";" -1";"N/A";"2";"2";"0";"1";"4";"485";"1";"";"3";"2";"5";"1";"80"
"202200015687";"3";"39";"0";"N/A";"2";"2";"0";"1";"12";"445";"4";"";" -1";"1";"5";"1";"80"
"202200015688";"3";"938";"0";"D";"2";"2";"0";"1";"41";"800";"1";"";" -1";"1";"0";"1";"80"
"202200015689";"9";"2205";"0";"M";"2";"2";"0";"1";"3";"500";"2";"";" -1";"1";"0";"1";"80"
"202200015690";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"3";"";" -1";"1";"0";"1";"50"
"202200015691";"3";"8";" -1";"N";"2";"2";"0";"1";"8";"500";"1";"";" -1";"1";"9";"1";"50"
"202200015692";"3";"69";"0";"N/A";"2";"2";"0";"1";"15";"310";"1";"";" -1";"2";"0";"1";"50"
"202200015693";"2";"7";"0";"N";"2";"2";"0";"2";"24";"305";"1";"";" -1";"1";"0";"1";"50"
"202200015694";"3";"522";"0";"N/A";"2";"2";"0";"2";"27";"200";"3";"";" -1";"1";"0";"1";"70"
"202200015695";"3";"19";" -1";"N/A";"2";"2";"0";"2";"34";"800";"1";"";" -1";"1";"0";"1";"80"
"202200015696";"3";"N/A";" -1";"N/A";"2";"2";"1";"1";"2";"880";"1";"";" -1";"1";"2";"5";"20"
"202200015697";"3";"514";"0";"N/A";"2";"1";"0";"1";"22";"355";"1";"";" -1";"1";"0";"1";"50"
"202200015698";"3";"21";" -1";"N/A";"2";"2";"0";"2";"23";"500";"3";"";" -1";"1";"0";"1";"80"
"202200015699";"3";"D9E1";" -1";"N/A";"2";"2";"0";"1";"7";"770";"3";"";" -1";"2";"0";"8";"80"
"202200015700";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"3";"";" -1";"2";"0";"3";"50"
"202200015701";"3";"90";"0";"D";"2";"2";"0";"1";"(1)";"(1)";"3";"";" -1";"1";"0";"3";" -1"
"202200015702";"1";"A50 TUNNEL TUBE SUD";"0";"N/A";"1";"2";"0";"1";"69";"349";"1";"";" -1";"1";"1";"1";"70"
"202200015703";"1";"AUTOROUTE A 62";"0";"N/A";"3";"4";"0";"1";"7";"99";"1";"";" -1";"1";"0";"1";"130"
"202200015704";"2";"385";"0";"N/A";"2";"4";"0";"1";"57";"0";"1";"";" -1";"1";"0";"1";"110"
"202200015705";"2";"RN 104";"0";"N/A";"1";"3";"0";"1";"35";"900";"1";"";" -1";"2";"0";"1";"90"
"202200015706";"2";"RN12";"0";"N/A";" -1";"2";"0";"1";"26";"600";"1";"";" -1";"1";"0";"1";"90"
"202200015707";"1";"AUTOROUTE A86";"0";"N/A";"3";"8";"0";"3";"15";"0";"2";"";" -1";"1";"0";"1";"90"
"202200015708";"1";"AUTOROUTE A1";"0";"N/A";"3";"8";"0";"1";"2";"400";"1";"";" -1";"1";"3";"2";"90"
"202200015709";"1";"AUTOROUTE A1";"0";"N/A";"3";"10";"0";"1";"0";"800";"1";"";" -1";"1";"1";"1";"90"
"202200015710";"1";"A4";"0";"N/A";"3";"3";"0";"1";"23";"500";"1";"";" -1";"1";"0";"1";"110"
"202200015711";"1";"A104";"0";"N/A";"1";"3";"0";"1";"18";"399";"1";"";" -1";"1";"0";"1";"90"
"202200015712";"2";"RN104";"0";"N/A";"1";"4";"0";"1";"1";"100";"3";"";" -1";"9";"3";"1";"90"
"202200015713";"4";"PEYRE (BD ETIENNE)";"0";"N/A";"3";"2";"0";"1";"0";"0";"1";"";" -1";"1";"9";"4";"50"
"202200015714";"4";"LOUIS NOGUERES (BOULEVARD)";"0";"N/A";"3";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"5";"70"
"202200015715";"9";"PRINCE HINOI (AVENUE)";"0";"N/A";"3";"4";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200015716";"2";"RN1 (ROUTE NATIONALE)";"0";"N/A";"1";"2";"0";"1";"83";"199";"1";"";" -1";"1";"0";"1";"110"
"202200015717";"4";"GUIGNARD (MEZIAIRES)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200015718";"3";"MONTABO (ROUTE DE) 1";"0";"N/A";"2";"2";"0";"1";"4";"100";"3";"";" -1";"1";"0";"1";"50"
"202200015719";"4";"EPARGNE (DE L')                     (R )";"0";"N/A";"1";"2";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200015720";"1";"AUTOROUTE A1";"0";"N/A";"1";"3";"0";"1";"1";"200";"1";"";" -1";"1";"0";"1";"90"
"202200015721";"3";"ROUTE DEPARTEMENTALE 15";"0";"N/A";"3";"2";"0";"1";"1";"500";"1";"";" -1";"1";"9";"1";"70"
"202200015722";"4";"N/A";"0";"N/A";"2";"3";"0";"1";"(1)";"(1)";"2";"";" -1";"2";"0";"1";"50"
"202200015723";"2";"FLAMBOYANTS ( ALLEE DES )";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200015724";"4";"MAILLOT HENRI BD";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"3";"";" -1";"1";"0";"1";"50"
"202200015725";"3";"GARE (ROUTE DE LA)";"0";"N/A";"3";"3";"0";"2";"3";"800";"1";"";" -1";"1";"0";"1";"50"
"202200015726";"3";"DOMONT";"0";"N/A";"2";"2";"0";"1";"2";"800";"1";"";" -1";"2";"0";"1";"50"
"202200015727";"4";"RENE COTY(RUE)";"0";"N/A";"2";"2";"0";"2";"0";"100";"1";"";" -1";"2";"0";"1";"30"
"202200015728";"4";"PL DE LA PYRAMIDE";"0";"N/A";" -1";"4";"0";"1";"0";"100";"1";"";" -1";"1";"0";"1";"50"
"202200015729";"3";"AV DE LA REPUBLIQUE";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"30"
"202200015730";"3";"COUR DE FRANCE (AVENUE DE LA)";"0";"N/A";"3";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202200015731";"3";"BRIAND (AVENUE ARISTIDE-)";"0";"N/A";"2";"2";"0";"1";"33";"160";"1";"";" -1";"2";"5";"1";"50"
"202200015732";"3";"WESTERMEYER (R)";"0";"N/A";"1";"2";"0";"1";"0";"0";"1";"";" -1";"1";"9";"4";"30"
