"Accident_Id";"jour";"mois";"an";"hrmn";"lum";"dep";"com";"agg";"int";"atm";"col";"adr";"lat";"long"
"202200018485";"27";"05";"2022";"01:45";"5";"33";"33063";"2";"1";"1";"6";"Quai de Bacalan";"44,8581900000";" -0,5580200000"
"202200018486";"28";"07";"2022";"11:30";"1";"94";"94017";"1";"1";"1";"2";"A4";"48,8303228960";"2,4893496496"
"202200018487";"30";"01";"2022";"00:00";"5";"93";"93066";"2";"3";"8";"3";"CARNOT (BOULEVARD)";"48,9384331462";"2,3552615940"
"202200018488";"10";"11";"2022";"13:20";"1";"37";"37050";"1";"1";"1";"2";"N/A";"47,3216900000";"0,7040100000"
"202200018489";"2";"02";"2022";"22:00";"5";"93";"93064";"2";"1";"2";"7";"LECLERC (RUE DU GENERAL)";"48,8681579149";"2,4921787240"
"202200018490";"26";"05";"2022";"01:00";"5";"33";"33063";"2";"3";"1";"3";"Cours de Verdun";"44,8461900000";" -0,5771500000"
"202200018491";"2";"02";"2022";"20:40";"5";"93";"93064";"2";"9";"1";"1";"ALSACE-LORRAINE (BOULEVARD)";"48,8846557657";"2,4834061862"
"202200018492";"10";"11";"2022";"08:04";"1";"36";"36044";"2";"1";"1";"6";"166 Avenue de Tours";"46,8194549204";"1,6725718975"
"202200018493";"28";"04";"2022";"08:33";"1";"57";"57463";"1";"1";"1";"4";"Autoroute A31";"49,1256000000";"6,1604000000"
"202200018494";"2";"02";"2022";"07:08";"5";"93";"93055";"2";"1";"1";"3";"SCANDICCI";"48,8911622785";"2,3987357543"
"202200018495";"14";"11";"2022";"17:25";"5";"35";"35238";"2";"6";"1";"3";"LANGEVIN (PAUL)";"48,0915896740";" -1,6585144401"
"202200018496";"29";"05";"2022";"01:45";"5";"33";"33529";"2";"3";"1";"3";"ROSES (ALL. DES)";"44,6342700000";" -1,2024700000"
"202200018497";"27";"07";"2022";"11:42";"1";"32";"32013";"2";"1";"1";"6";"DESSOLES (RUE)";"43,6481000000";"0,5869000000"
"202200018498";"1";"02";"2022";"21:15";"5";"93";"93007";"2";"1";"1";"3";"Avenue Descartes";"48,9500960000";"2,4583150000"
"202200018499";"14";"11";"2022";"08:15";"1";"35";"35238";"2";"2";"2";"3";"MONTS D'ARREE (AVENUE DES)";"48,1346600000";" -1,6589200000"
"202200018500";"28";"05";"2022";"18:10";"1";"33";"33529";"2";"1";"1";"3";"LAGRUA (RUE)";"44,6415900000";" -1,1559100000"
"202200018501";"2";"02";"2022";"09:30";"1";"93";"93005";"2";"1";"8";"1";"ANDRE CITROEN (BOULEVARD)";"48,9587282942";"2,4856469347"
"202200018502";"10";"11";"2022";"09:20";"1";"35";"35238";"2";"3";"1";"3";"TANGUY PRIGENT (FRANCOIS)";"48,1296700000";" -1,6960600000"
"202200018503";"27";"05";"2022";"17:35";"1";"30";"30189";"2";"4";"1";"3";"AVIGNON (ROUTE)";"43,8474000000";"4,3899000000"
"202200018504";"10";"11";"2022";"13:48";"1";"34";"34301";"2";"1";"7";"6";"48 Rue des Loriots";"43,4078800000";"3,6623600000"
"202200018505";"2";"02";"2022";"16:15";"1";"92";"92073";"2";"9";"1";"6";"LULLY (ALLEE JEAN-BAPTISTE)";"48,8633960000";"2,2145830000"
"202200018506";"27";"05";"2022";"14:20";"1";"33";"33529";"2";"3";"1";"3";"DE GAULLE (AVE CHARLES) 02 ET +";"44,6332000000";" -1,1428500000"
"202200018507";"22";"05";"2022";"20:25";"2";"30";"30189";"2";"1";"1";"6";"MARQUES ANDRE (RUE)";"43,8464000000";"4,3869000000"
"202200018508";"2";"02";"2022";"14:05";"1";"92";"92062";"2";"1";"1";"6";"GENERAL DE GAULLE (AV) DU 44 AU 106";"48,8876925754";"2,2336286008"
"202200018509";"26";"05";"2022";"17:40";"1";"33";"33529";"2";"2";"1";"3";"Avenue du General de Gaulle";"44,6395000000";" -1,1941300000"
"202200018510";"14";"11";"2022";"18:40";"5";"34";"34172";"2";"3";"1";"3";"266 Avenue de la Justice de Castelnau";"43,6270300000";"3,8730400000"
"202200018511";"28";"05";"2022";"17:50";"1";"31";"31555";"2";"1";"1";"6";"RTE DE SEYSSES";"43,5649000000";"1,4100600000"
"202200018512";"9";"11";"2022";"18:50";"5";"34";"34172";"2";"1";"1";"6";"1209 Rue de Las Sorbes";"43,6143100000";"3,8495500000"
"202200018513";"13";"05";"2022";"14:50";"1";"30";"30189";"2";"6";"1";"3";"GAMEL PIERRE (AVENUE)";"43,8250000000";"4,3617000000"
"202200018514";"14";"11";"2022";"05:00";"5";"33";"33063";"2";"3";"1";"6";"Quai de la Grave";"44,8348800000";" -0,5633100000"
"202200018515";"27";"05";"2022";"11:10";"1";"29";"29019";"2";"1";"1";"5";"Rue Anatole France";"48,3828670000";" -4,5170160000"
"202200018516";"2";"02";"2022";"09:20";"1";"92";"92024";"2";"2";"1";"2";"VICTOR HUGO (BD)";"48,8974335107";"2,3105406761"
"202200018517";"10";"11";"2022";"20:09";"5";"33";"33063";"2";"1";"1";"4";"Pont Jacques Chaban-Delmas";"44,8588323382";" -0,5522118509"
"202200018518";"5";"03";"2022";"13:45";"1";"30";"30028";"2";"1";"1";"3";"Avenue Alphonse Daudet";"44,1509000000";"4,6125000000"
"202200018519";"2";"02";"2022";"08:00";"5";"92";"92004";"2";"1";"1";"3";"MARNE   ( AVENUE DE LA )";"48,9095613082";"2,2862594426"
"202200018520";"10";"11";"2022";"19:20";"5";"33";"33281";"2";"2";"1";"6";"Avenue de l'Alouette";"44,8288100000";" -0,6645000000"
"202200018521";"2";"02";"2022";"09:10";"1";"08";"08194";"2";"1";"2";"6";"29 rue de bellevue";"49,7086010000";"4,9107810000"
"202200018522";"10";"11";"2022";"05:05";"5";"33";"33318";"2";"1";"1";"6";"Avenue de Beutre";"44,8017300000";" -0,6783500000"
"202200018523";"28";"05";"2022";"19:00";"1";"27";"27229";"2";"6";"1";"3";"BROSSOLETTE (RUE PIERRE)";"49,0232300000";"1,1692400000"
"202200018524";"2";"02";"2022";"12:55";"1";"06";"06149";"2";"1";"1";"2";"M2204b";"43,7341890000";"7,3024540000"
"202200018525";"28";"04";"2022";"17:50";"1";"33";"33249";"1";"1";"1";"4";"ROCADE A 630";"44,8798700000";" -0,5365200000"
"202200018526";"10";"11";"2022";"14:45";"1";"33";"33063";"2";"3";"1";"3";"Quai de la Monnaie";"44,8331758850";" -0,5617913604"
"202200018527";"2";"02";"2022";"14:06";"1";"22";"22182";"1";"2";"1";"1";"D712";"48,5334700000";" -2,9395400000"
"202200018528";"10";"11";"2022";"17:45";"5";"31";"31555";"2";"1";"1";"6";"AV JEAN MOULIN";"43,5803200000";"1,4417000000"
"202200018529";"2";"02";"2022";"18:17";"5";"06";"06044";"2";"1";"1";"3";"avenue de provence";"43,6864130000";"7,1078440000"
"202200018530";"27";"07";"2022";"04:20";"5";"974";"97411";"2";"5";"1";"3";"LECONTE DE LISLE (AVENUE)";" -20,8920000000";"55,4820000000"
"202200018531";"28";"05";"2022";"11:10";"1";"27";"27299";"2";"1";"1";"2";"BRIAND (AVENUE ARISTIDE)";"49,0446300000";"1,1608000000"
"202200018532";"10";"11";"2022";"14:40";"1";"31";"31149";"2";"6";"1";"3";"ROND POINT JUPITER";"43,6049500000";"1,3075400000"
"202200018533";"27";"01";"2022";"18:30";"3";"972";"97210";"1";"1";"1";"3";"Route nationale 6 Frégate";"14,6090000000";" -60,8784630000"
"202200018534";"28";"05";"2022";"03:30";"5";"25";"25462";"2";"3";"1";"6";"SALINS DE (DU 16 AU 63)";"46,9074170000";"6,3438100000"
"202200018535";"10";"11";"2022";"07:30";"1";"31";"31557";"2";"2";"1";"3";"DOUMERGUE (RUE GASTON)";"43,5881600000";"1,3553800000"
"202200018536";"2";"02";"2022";"16:49";"1";"22";"22032";"1";"1";"1";"1";"Le Pont Auger";"48,3110587195";" -2,1317982677"
"202200018537";"26";"07";"2022";"17:29";"1";"973";"97302";"2";"2";"1";"3";"N/A";"4,9335550982";" -52,3133312166"
"202200018538";"27";"05";"2022";"03:20";"3";"25";"25634";"1";"1";"5";"7";"R-N 57.";"46,9340200000";"6,3430200000"
"202200018539";"28";"01";"2022";"15:30";"1";"51";"51171";"1";"2";"1";"3";"D32/D944";"49,3751190000";"3,9203920000"
"202200018540";"9";"11";"2022";"18:05";"4";"31";"31555";"1";"1";"1";"4";"15 LA ROSERAIE (PERIPH EST A61)";"43,6309400000";"1,4781700000"
"202200018541";"27";"07";"2022";"15:30";"1";"69";"69386";"2";"2";"1";"3";"Rue de la Viabert";"45,7663700000";"4,8671100000"
"202200018542";"30";"01";"2022";"12:00";"1";"56";"56130";"1";"1";"1";"7";"Lieu Dit Trevelzun";"47,7327860000";" -3,2523290000"
"202200018543";"27";"05";"2022";"19:43";"1";"25";"25056";"2";"1";"1";"6";"FORT DE BREGILLE CH. DU";"47,2408000000";"6,0401800000"
"202200018544";"8";"11";"2022";"18:30";"2";"31";"31555";"2";"2";"1";"3";"RUE DES LIBELLULES";"43,5745000000";"1,4573300000"
"202200018545";"14";"11";"2022";"18:40";"5";"29";"29232";"2";"1";"1";"6";"Rue de l'Universite";"47,9812400000";" -4,0967400000"
"202200018546";"3";"02";"2022";"07:15";"3";"78";"78020";"1";"1";"1";"1";"D130";"48,9125650000";"1,7431460000"
"202200018547";"27";"07";"2022";"07:30";"1";"69";"69389";"2";"3";"1";"6";"59 Quai Paul Sédallian";"45,7857400000";"4,8133800000"
"202200018548";"27";"05";"2022";"16:40";"1";"25";"25056";"2";"9";"1";"6";"GLACIS RUE DES";"47,2451900000";"6,0205900000"
"202200018549";"14";"11";"2022";"10:05";"1";"29";"29232";"2";"1";"1";"6";"88 Avenue de la France Libre";"48,0076500000";" -4,0967200000"
"202200018550";"27";"01";"2022";"07:20";"2";"33";"33129";"1";"1";"5";"3";"Le Bourg Sud";"44,7160860000";" -0,0429800000"
"202200018551";"27";"07";"2022";"08:43";"1";"2B";"2B037";"2";"1";"1";"3";"TOUTES RUES";"42,6289600000";"9,4374300000"
"202200018552";"10";"11";"2022";"22:20";"3";"29";"29232";"1";"1";"1";"7";"Boulevard Louis le Guennec";"47,9800100000";" -4,1071800000"
"202200018553";"1";"02";"2022";"23:50";"5";"81";"81307";"2";"1";"5";"6";"avenue de mazamet";"43,5674720000";"2,3142210000"
"202200018554";"10";"11";"2022";"18:50";"5";"29";"29232";"1";"1";"1";"7";"Rue Marcel Paul";"47,9756500000";" -4,0205200000"
"202200018555";"26";"05";"2022";"21:15";"2";"25";"25056";"1";"1";"1";"6";"FONDS DE CHAILLUZ CH. DES";"47,2810700000";"6,0205500000"
"202200018556";"27";"07";"2022";"04:57";"5";"2A";"2A004";"2";"2";"1";"1";"NICOLI JEAN COURS";"41,9323400000";"8,7407900000"
"202200018557";"1";"02";"2022";"16:40";"1";"89";"89309";"2";"1";"8";"3";"40 avenue du général Leclerc";"48,2805370000";"3,2166770000"
"202200018558";"9";"11";"2022";"16:07";"1";"29";"29232";"1";"1";"1";"3";"N165";"48,0131700000";" -4,0746900000"
"202200018559";"25";"07";"2022";"19:50";"1";"2A";"2A004";"1";"1";"1";"6";"SERAFINI ANTOINE  AVENUE";"41,9188700000";"8,7380500000"
"202200018560";"1";"05";"2022";"10:05";"1";"25";"25056";"2";"2";"1";"3";"KENNEDY  BOULEVARD J.F.";"47,2382000000";"5,9882000000"
"202200018561";"11";"11";"2022";"01:21";"5";"29";"29019";"2";"1";"1";"6";"rue de Glasgow";"48,3942120146";" -4,4843261540"
"202200018562";"2";"02";"2022";"22:45";"3";"89";"89252";"1";"3";"1";"7";"Merry-Sec";"47,6636240000";"3,5057540000"
"202200018563";"27";"05";"2022";"10:50";"1";"23";"23096";"2";"1";"1";"6";"BONNYAUD (PLACE)";"46,1684802918";"1,8700790405"
"202200018564";"2";"02";"2022";"17:00";"1";"61";"61168";"1";"9";"8";"1";"Les vrignieres 61";"48,6165980000";" -0,3587080000"
"202200018565";"10";"11";"2022";"18:15";"3";"29";"29019";"1";"1";"1";"4";"D112";"48,4179610000";" -4,4787910000"
"202200018566";"21";"01";"2022";"06:30";"5";"49";"49248";"2";"1";"1";"6";"Rue d Anjou (Combrée)";"47,7098060000";" -0,9837400000"
"202200018567";"28";"05";"2022";"17:25";"1";"22";"22215";"2";"6";"1";"3";"CARPONT (LE)";"48,5005000000";" -2,7768600000"
"202200018568";"27";"07";"2022";"18:45";"1";"91";"91339";"1";"1";"1";"5";"RTE NATIONALE 20";"48,6312750000";"2,2638140000"
"202200018569";"21";"10";"2022";"08:30";"1";"27";"27229";"2";"1";"1";"2";"FUSILLES (RUE DES)";"49,0186330454";"1,1578624248"
"202200018570";"26";"07";"2022";"18:25";"1";"91";"91021";"2";"1";"1";"7";"RUE MARC SANGNIER";"48,5864800000";"2,2344800000"
"202200018571";"3";"02";"2022";"07:05";"2";"49";"49018";"1";"2";"1";"3";"Carrefour de la Poire aux Loups ( St Martin d' Arcé )";"47,5806080000";" -0,0633590000"
"202200018572";"3";"05";"2022";"17:00";"1";"18";"18033";"2";"1";"1";"6";"8 Rue Aristide Maillol";"47,0576320000";"2,4051230000"
"202200018573";"3";"02";"2022";"11:15";"1";"42";"42134";"1";"3";"1";"3";"Route de Boën";"45,7066060000";"4,0337200000"
"202200018574";"27";"07";"2022";"15:02";"1";"87";"87085";"2";"1";"1";"2";"MAS-BOUYOL  (CITE ET BOULEVARD DU)";"45,8280500000";"1,2267700000"
"202200018575";"14";"11";"2022";"18:15";"5";"25";"25462";"2";"1";"1";"3";"BESANCON (RUE DE)";"46,9105400000";"6,3482300000"
"202200018576";"28";"05";"2022";"10:00";"1";"17";"17306";"2";"7";"1";"3";"POSTE (ROND POINT DE LA)";"45,6247100000";" -1,0240700000"
"202200018577";"2";"02";"2022";"07:35";"3";"22";"22055";"1";"3";"1";"7";"Rue des Terre Neuvas";"48,6101220000";" -2,8470250000"
"202200018578";"10";"11";"2022";"16:45";"1";"25";"25056";"2";"6";"1";"3";"LAGRANGE  AVENUE LEO";"47,2430240000";"6,0076880000"
"202200018579";"26";"07";"2022";"18:05";"1";"80";"80021";"2";"3";"1";"3";"CHARLES DE FOUCAULD (RUE)";"49,8891900000";"2,3056500000"
"202200018580";"10";"11";"2022";"14:48";"1";"24";"24102";"1";"1";"1";"1";"RIBERAC (ROUTE DE)";"45,1955700000";"0,6464300000"
"202200018581";"26";"05";"2022";"08:55";"1";"15";"15012";"2";"1";"1";"3";"Rue Felix Ramond";"44,9000400000";"2,4600100000"
"202200018582";"28";"07";"2022";"00:30";"5";"78";"78238";"2";"6";"1";"6";"CD 14";"48,9645700000";"1,8662290000"
"202200018583";"7";"07";"2022";"13:20";"1";"22";"22278";"2";"2";"1";"3";"ABERYSTWYTH (RD-PT)";"48,4979900000";" -2,7529900000"
"202200018584";"3";"02";"2022";"18:10";"3";"26";"26208";"1";"5";"1";"3";"Chemin de la Lauze";"44,8103400000";"4,9051430000"
"202200018585";"27";"05";"2022";"20:15";"1";"13";"13071";"2";"1";"1";"2";"PLAN DES PENNE ( CHEMIN DU )";"43,4027600000";"5,3056200000"
"202200018586";"28";"01";"2022";"16:10";"1";"14";"14654";"1";"1";"1";"6";"D154";"49,0170100000";"0,0577640000"
"202200018587";"10";"11";"2022";"16:45";"1";"19";"19031";"2";"1";"1";"6";"CHAUMEIL (RUE PIERRE)";"45,1571500000";"1,5062700000"
"202200018588";"3";"02";"2022";"15:35";"1";"14";"14747";"1";"1";"1";"1";"D36";"49,1164670000";" -0,4491520000"
"202200018589";"9";"11";"2022";"07:50";"2";"17";"17415";"2";"1";"1";"1";"ORMEAU DE PIED RUE DE L'";"45,7431900000";" -0,6657800000"
"202200018590";"28";"05";"2022";"19:11";"1";"13";"13206";"2";"2";"1";"5";"LIEUTAUD (COURS)";"43,2890900000";"5,3841400000"
"202200018591";"14";"11";"2022";"22:10";"3";"17";"17300";"2";"2";"1";"1";"Boulevard Joffre";"46,1579000000";" -1,1422900000"
"202200018592";"28";"05";"2022";"06:45";"1";"13";"13213";"2";"1";"1";"2";"ALPHONSE DAUDET (RUE)";"43,3210000000";"5,4110000000"
"202200018593";"10";"11";"2022";"22:05";"3";"17";"17028";"1";"1";"5";"6";"N137";"46,1281700000";" -1,1038200000"
"202200018594";"2";"02";"2022";"12:00";"1";"83";"83032";"2";"3";"1";"3";"Chemin du Derrot";"43,4739520000";"6,1800720000"
"202200018595";"27";"07";"2022";"20:10";"1";"76";"76231";"2";"1";"1";"2";"Rue Jean de la Fontaine";"49,2916424371";"1,0145643353"
"202200018596";"27";"05";"2022";"20:50";"3";"13";"13209";"1";"1";"1";"7";"COL DE LA GINESTE D559";"43,2374065730";"5,4988288879"
"202200018597";"28";"01";"2022";"22:00";"3";"28";"28005";"1";"1";"2";"7";"D153";"48,2275820000";"1,3535070000"
"202200018598";"10";"11";"2022";"19:55";"3";"17";"17291";"1";"1";"5";"4";"34 PK RN11 ROCADE NANTES";"46,1732490000";" -1,1165330000"
"202200018599";"10";"11";"2022";"15:25";"1";"15";"15014";"2";"1";"1";"2";"REPUBLIQUE (AVENUE DE LA)";"44,9260280000";"2,4398060000"
"202200018600";"2";"02";"2022";"19:05";"3";"87";"87110";"1";"1";"8";"5";"Bellevue";"45,9178070000";"1,0398250000"
"202200018601";"27";"07";"2022";"17:40";"1";"69";"69266";"2";"3";"1";"1";"Rue Léon Blum";"45,7631300000";"4,9139800000"
"202200018602";"27";"05";"2022";"18:30";"1";"13";"13216";"2";"1";"1";"1";"RUISSEAU MI (RUE)";"43,3497522043";"5,3479868996"
"202200018603";"14";"11";"2022";"08:10";"1";"14";"14118";"2";"1";"1";"3";"23 Rue des Patriotes";"49,1864500000";" -0,3911300000"
"202200018604";"3";"02";"2022";"19:45";"5";"37";"37109";"1";"6";"1";"2";"Avenue du Général-de-Gaulle";"47,3959560000";"0,6457310000"
"202200018605";"27";"07";"2022";"17:55";"1";"69";"69266";"2";"3";"1";"2";"Rue Antoine Primat";"45,7582800000";"4,8973500000"
"202200018606";"13";"11";"2022";"18:10";"5";"14";"14327";"2";"9";"1";"7";"204  Boulevard du Bois";"49,2101500000";" -0,3319300000"
"202200018607";"27";"05";"2022";"07:54";"1";"13";"13202";"2";"2";"1";"2";"REPUBLIQUE (RUE DE LA)";"43,3015800000";"5,3698300000"
"202200018608";"2";"02";"2022";"17:45";"2";"49";"49069";"1";"1";"1";"1";"rd 751";"47,3491390000";" -1,0960360000"
"202200018609";"26";"07";"2022";"21:30";"1";"67";"67365";"2";"1";"1";"6";"GENERAL LECLERC (RUE DU)";"48,5568200000";"7,7134300000"
"202200018610";"11";"11";"2022";"01:00";"5";"14";"14118";"2";"1";"8";"6";"6 Place Courtonne";"49,1840940000";" -0,3564540000"
"202200018611";"2";"02";"2022";"17:00";"1";"49";"49099";"1";"1";"1";"7";"autoroute A 87";"47,0515940000";" -0,8357760000"
"202200018612";"11";"11";"2022";"01:40";"5";"14";"14118";"2";"1";"1";"6";"33 Rue Saint-Jean";"49,1791300000";" -0,3572600000"
"202200018613";"26";"07";"2022";"10:10";"1";"66";"66136";"2";"3";"1";"3";"N/A";"42,6915700000";"2,8966900000"
"202200018614";"27";"05";"2022";"03:30";"5";"13";"13203";"2";"2";"1";"3";"CLOVIS HUGUES (RUE)";"43,3103000000";"5,3854100000"
"202200018615";"27";"07";"2022";"11:00";"1";"64";"64348";"2";"1";"1";"3";"CHARLES DE GAULLE";"43,3082500000";" -0,4075400000"
"202200018616";"9";"11";"2022";"18:00";"5";"14";"14301";"2";"6";"2";"3";"D675";"49,1722100000";" -0,2821910000"
"202200018617";"26";"05";"2022";"22:40";"5";"13";"13208";"2";"1";"1";"3";"PRADO (AVENUE DU)";"43,2697400000";"5,3869500000"
"202200018618";"14";"01";"2022";"16:30";"1";"21";"21473";"2";"1";"1";"3";"D996";"47,2738860000";"5,0618220000"
"202200018619";"27";"07";"2022";"12:30";"1";"64";"64102";"2";"1";"1";"2";"Pont Henri Grenet";"43,4982180000";" -1,4822830000"
"202200018620";"18";"10";"2022";"07:40";"2";"13";"13056";"1";"1";"1";"3";"CD 49";"43,3806400000";"5,0312800000"
"202200018621";"3";"02";"2022";"12:15";"1";"2A";"2A247";"1";"3";"1";"1";"T10 - route de la Veta";"41,6399060000";"9,2946640000"
"202200018622";"28";"05";"2022";"02:30";"3";"13";"13098";"1";"1";"1";"7";"D.5";"43,4522800000";"5,0116700000"
"202200018623";"26";"07";"2022";"19:35";"1";"64";"64024";"2";"1";"1";"3";"Avenue Eugène Bernain";"43,4853980000";" -1,5129300000"
"202200018624";"27";"05";"2022";"00:15";"3";"13";"13047";"1";"1";"1";"6";"Route de Miramas";"43,5395920000";"4,9740410000"
"202200018625";"2";"02";"2022";"06:55";"2";"83";"83115";"2";"1";"1";"6";"avenue raoul nordling";"43,2979126192";"6,6249796450"
"202200018626";"27";"06";"2022";"18:00";"1";"59";"59043";"1";"2";"1";"3";"BELLE CROIX (RUE DE LA)";"50,7219600000";"2,7034400000"
"202200018627";"21";"01";"2022";"02:20";"3";"13";"13076";"1";"1";"1";"6";"Route d Orgon Cd 26";"43,8106850000";"5,0234990000"
"202200018628";"26";"05";"2022";"15:30";"1";"13";"13028";"2";"1";"1";"5";"Rond-point de la locomotive";"43,1923999084";"5,6046370153"
"202200018629";"28";"01";"2022";"14:45";"1";"68";"68309";"2";"1";"8";"7";"28 Rue du Maréchal Foch";"47,6558270000";"7,4563050000"
"202200018630";"16";"07";"2022";"18:35";"1";"57";"57283";"2";"1";"1";"3";"METZ (RUE DE)";"49,2431265184";"6,1694743635"
"202200018631";"27";"01";"2022";"15:20";"1";"55";"55517";"1";"1";"2";"6";"Rue du Pont Etrier";"48,9786680000";"5,0518230000"
"202200018632";"27";"05";"2022";"19:00";"1";"13";"13001";"2";"3";"1";"3";"VAIR GUILLAUME DU (RUE)";"43,5074100000";"5,4012500000"
"202200018633";"17";"07";"2022";"20:20";"1";"57";"57591";"2";"1";"1";"6";"EXUPERY (RUE ST)";"49,2465459138";"6,1082337651"
"202200018634";"3";"02";"2022";"10:50";"1";"01";"01262";"2";"6";"1";"2";"280 Avenue des Platanes";"45,8483410000";"5,0579540000"
"202200018635";"22";"05";"2022";"17:10";"1";"12";"12145";"2";"3";"1";"3";"Avenue Edouard Alfred Martel";"44,1144500000";"3,0831500000"
"202200018636";"29";"01";"2022";"18:15";"3";"69";"69026";"1";"1";"1";"1";"Route Départementale 385";"45,8992370000";"4,5880790000"
"202200018637";"27";"05";"2022";"14:40";"1";"07";"07102";"1";"1";"1";"2";"route de valence";"44,9200500000";"4,8622200000"
"202200018638";"27";"07";"2022";"05:55";"2";"54";"54395";"2";"2";"1";"3";"LOBAU (BOULEVARD)";"48,6895300000";"6,1937400000"
"202200018639";"3";"02";"2022";"07:15";"2";"59";"59158";"2";"1";"1";"1";"Rue de l Houssoye";"50,4610320000";"3,2027020000"
"202200018640";"26";"05";"2022";"03:43";"5";"06";"06104";"2";"6";"1";"6";"CHEMINS (CARREFOUR DES 4)";"43,7601910000";"7,4524580000"
"202200018641";"26";"07";"2022";"15:50";"1";"52";"52121";"2";"1";"1";"1";"RD 674";"48,1182900000";"5,1560800000"
"202200018642";"1";"02";"2022";"18:30";"3";"59";"59507";"1";"1";"1";"2";"AUTOROUTE A1";"50,6067300000";"3,0972600000"
"202200018643";"28";"05";"2022";"13:45";"1";"06";"06069";"2";"2";"1";"3";"SAINT EXUPERY (AVENUE ANTOINE DE)";"43,6622100000";"6,9340000000"
"202200018644";"27";"07";"2022";"17:20";"1";"51";"51431";"1";"1";"1";"7";"D40";"49,0117718905";"3,9501643181"
"202200018645";"2";"02";"2022";"16:10";"1";"91";"91689";"1";"1";"1";"4";"AUTOROUTE A6B";"48,7425200000";"2,3216700000"
"202200018646";"27";"07";"2022";"00:37";"5";"49";"49007";"2";"1";"1";"7";"PATTON AVENUE";"47,4738300000";" -0,5796900000"
"202200018647";"2";"02";"2022";"19:15";"3";"93";"93078";"1";"1";"1";"2";"AUTOROUTE A104";"48,9673000000";"2,5110000000"
"202200018648";"27";"05";"2022";"15:40";"1";"06";"06069";"2";"3";"1";"3";"PAGNOL (BOULEVARD MARCEL)";"43,6455800000";"6,9412300000"
"202200018649";"2";"02";"2022";"00:30";"3";"93";"93006";"1";"1";"1";"2";"AUTOROUTE A3";"48,8657026993";"2,4180956359"
"202200018650";"1";"02";"2022";"22:40";"3";"94";"94073";"1";"1";"1";"6";"A86 INT";"48,7715541339";"2,3934748629"
"202200018651";"10";"05";"2022";"21:35";"3";"06";"06029";"2";"1";"1";"1";"LEADER (BOULEVARD)";"43,5543790000";"6,9918630000"
"202200018652";"26";"07";"2022";"15:23";"1";"49";"49007";"2";"2";"1";"4";"Boulevard du Doyenné";"47,4912100000";" -0,5298200000"
"202200018653";"28";"05";"2022";"18:10";"1";"06";"06027";"2";"1";"1";"7";"PLAGE BOULEVARD DE LA";"43,6500000000";"7,1500000000"
"202200018654";"1";"02";"2022";"17:00";"2";"75";"75119";"2";"4";"1";"4";"RUE DE CAMBRAI";"48,8959660000";"2,3797070000"
"202200018655";"26";"07";"2022";"21:47";"5";"45";"45004";"2";"1";"1";"3";"944 Route de Châtillon";"47,9624000000";"2,7645900000"
"202200018656";"1";"02";"2022";"08:35";"1";"72";"72181";"2";"1";"1";"6";"MONTOISE (RUE)";"48,0098900000";"0,1891900000"
"202200018657";"27";"05";"2022";"08:20";"1";"06";"06027";"2";"1";"1";"2";"PLAGE BOULEVARD DE LA";"43,6503100000";"7,1512890000"
